Regionskode,Regionsnavn,Kommunekode ,Kommunenavn,Ejerlavskode,Ejerlavsbetegnelse
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200253,"Tarm By, Egvad"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200351,"Bandsbøl By, Hemmet"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200352,"Hemmet Præstegård, Hemmet"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200353,"Skuldbøl By, Hemmet"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200451,"Anneksgård, Hoven"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200452,"Barslund Gde., Hoven"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200453,"Dyrvig By, Hoven"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200454,"Grimlund Gde., Hoven"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200455,"Sdr. Grene, Hoven"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200456,"Hulmose Gde., Hoven"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200457,"Kirkegård, Hoven"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200458,"Påbøl By, Hoven"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200459,"Nr. Grene, Hoven"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200460,"Okslund By, Hoven"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200461,"Ørbæk By, Hoven"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200551,"Glibstrup By, Lyne"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200552,"Østergård Hgd., Lyne"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200553,"Knude Hede, Lyne"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200554,"Lyne By, Lyne"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200555,"Nørhede By, Lyne"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200556,"Sønderdiger By, Lyne"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200557,"Uldbæk By, Lyne"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200651,"Kyvling By, Lønborg"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200652,"Lønborggård Hgd., Lønborg"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200751,"Nr. Bork By, Nr. Bork"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200951,"Bjålum, Sdr. Bork"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200952,"Obling Birkekær, Sdr. Bork"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200953,"Sdr. Bork Birkekær, Sdr. Bork"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200954,"Obling By, Sdr. Bork"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200955,"Skrumsager Hgd., Sdr. Bork"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200956,"Sdr. Bork By, Sdr. Bork"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200957,"Sdr. Bork Mærskenge, Sdr. Bork"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1200958,"Tipperne, Sdr. Bork"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1201051,"Viumgård Hgd., Sdr. Vium"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1201052,"Vejrupsø Hede, Sdr. Vium"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210151,"Ahler Gde., Sdr. Borris"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210152,"Borris Nørreland, Sdr. Borris"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210153,"Borris Sønderland, Sdr. Borris"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210251,"Den sydlige Del, Bølling"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210252,"V. Bølling By, Bølling"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210253,"Østerby, Bølling"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210351,"Alkærsig, Dejbjerg"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210352,"Bækbo, Dejbjerg"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210353,"Dejbjerglund Hgd., Dejbjerg"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210354,"Dejbjerg Præstegård, Dejbjerg"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210355,"Kærgård, Dejbjerg"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210356,"Kongsholm, Dejbjerg"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210357,"Leding By, Dejbjerg"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210358,"Letagergård, Dejbjerg"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210359,"Lyager, Dejbjerg"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210360,"Nr. Vognbjerg Gde., Dejbjerg"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210361,"Sandager By, Dejbjerg"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210451,"Astrup By, Faster"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210452,"Den østlige Del, Faster"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210453,"Hannerup By, Faster"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210454,"Kjelstrup Mark, Faster"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210551,"Gadegård, Hanning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210552,"Gl. Hanning, Hanning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210553,"Hanning Hedegård, Hanning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210554,"Hestkær, Hanning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210555,"Kirkegård, Hanning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210556,"Kongsholm Gde., Hanning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210557,"Rækkergård, Hanning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210558,"Skårup, Hanning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210559,"V. Finderup Gde., Hanning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210560,"Ø. Finderup Gde., Hanning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210651,"Herborg By, Herborg"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210851,"Bovsø By, Stauning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210852,"Halby By, Stauning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210853,"Sdr. Vognbjerg, Stauning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210854,"Østerby By, Stauning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210855,"Østermærsken, Stauning"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210951,"Slumstrup Mølle, Sædding"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210952,"Clausager, Sædding"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210953,"Slumstrup Hgd., Sædding"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210954,"Stensig By, Sædding"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1210955,"Sædding By, Sædding"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211051,"Barde By, Videbæk"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211052,"Herborg By, Videbæk"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211053,"Videbæk By, Videbæk"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211151,"Egeris Gde., Nr. Vium"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211152,"Fiskbæk By, Nr. Vium"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211153,"Gåsdal, Nr. Vium"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211154,"Nr. Vium By, Nr. Vium"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211155,"Den østlige Del, Nr. Vium"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211156,"Sønderup Gde., Nr. Vium"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211157,"Viumkrog, Nr. Vium"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211251,"Abildtrup By, Vorgod"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211252,"Barde By, Vorgod"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211253,"Ll. Alle Gde., Vorgod"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211254,"Ll. Fjelstervang By, Vorgod"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211255,"St. Alle Gde., Vorgod"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211256,"St. Fjelstervangs nordlige Del, Vorgod"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211257,"St. Fjelstervangs sydlige Del, Vorgod"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211258,"Vorgod By, Vorgod"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,1211259,"Vorgod Hede, Vorgod"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2007351,Ringkøbing Bygrunde
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2007352,Ringkøbing Markjorder
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2007353,"Nørby, Ringkøbing Jorder"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2008751,Skjern Bygrunde
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2008752,"Ånum, Skjern Jorder"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2008753,"Albæk, Skjern Jorder"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2008754,"Damsø Enge, Skjern Jorder"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2008755,"Engsig, Skjern Jorder"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2008756,"Ganer, Skjern Jorder"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2008757,"Lundenæs Hgd., Skjern Jorder"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2008758,"Mærskengene, Skjern Jorder"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2008759,"Hedeby, Skjern Jorder"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2008760,"V. Marup, Skjern Jorder"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2008761,"V. Birk, Skjern Jorder"
1082,Midtjylland,760,Ringkøbing-Skjern Kommune,2008762,"Ø. Marup, Skjern Jorder"
1082,Midtjylland,741,Samsø Kommune,200151,"Agerup By, Besser"
1082,Midtjylland,741,Samsø Kommune,200152,"Alstrup By, Besser"
1082,Midtjylland,741,Samsø Kommune,200153,"Besser By, Besser"
1082,Midtjylland,741,Samsø Kommune,200154,"Langemark By, Besser"
1082,Midtjylland,741,Samsø Kommune,200155,"Torup By, Besser"
1082,Midtjylland,741,Samsø Kommune,200156,"Østerby By, Besser"
1082,Midtjylland,741,Samsø Kommune,200251,"Hårdmark By, Kolby"
1082,Midtjylland,741,Samsø Kommune,200252,"Kolby By, Kolby"
1082,Midtjylland,741,Samsø Kommune,200253,"Krogsgårde, Kolby"
1082,Midtjylland,741,Samsø Kommune,200254,"Permelille By, Kolby"
1082,Midtjylland,741,Samsø Kommune,200255,"Pillemark By, Kolby"
1082,Midtjylland,741,Samsø Kommune,200351,"Mårup By, Nordby"
1082,Midtjylland,741,Samsø Kommune,200352,"Nordby By, Nordby"
1082,Midtjylland,741,Samsø Kommune,200353,"Nordby Hede, Nordby"
1082,Midtjylland,741,Samsø Kommune,200451,"Bisgård Hgd., Onsbjerg"
1082,Midtjylland,741,Samsø Kommune,200452,"Onsbjerg By, Onsbjerg"
1082,Midtjylland,741,Samsø Kommune,200453,"Pillemark By, Onsbjerg"
1082,Midtjylland,741,Samsø Kommune,200454,"Selsinggårde, Onsbjerg"
1082,Midtjylland,741,Samsø Kommune,200455,"Stavns By, Onsbjerg"
1082,Midtjylland,741,Samsø Kommune,200456,"Tanderup By, Onsbjerg"
1082,Midtjylland,741,Samsø Kommune,200457,"Toftebjerg By, Onsbjerg"
1082,Midtjylland,741,Samsø Kommune,200458,"Vadstrup By, Onsbjerg"
1082,Midtjylland,741,Samsø Kommune,200551,"Brattingsborg Hgd., Tranebjerg"
1082,Midtjylland,741,Samsø Kommune,200552,"Brundby By, Tranebjerg"
1082,Midtjylland,741,Samsø Kommune,200553,"Pillemark By, Tranebjerg"
1082,Midtjylland,741,Samsø Kommune,200554,"Tranebjerg By, Tranebjerg"
1082,Midtjylland,741,Samsø Kommune,200555,"Ørby By, Tranebjerg"
1082,Midtjylland,740,Silkeborg Kommune,800451,"Ans By, Grønbæk"
1082,Midtjylland,740,Silkeborg Kommune,800452,"Brårup By, Grønbæk"
1082,Midtjylland,740,Silkeborg Kommune,800453,"Grønbæk By, Grønbæk"
1082,Midtjylland,740,Silkeborg Kommune,800454,"Iller By, Grønbæk"
1082,Midtjylland,740,Silkeborg Kommune,800455,"Naderup Gde., Grønbæk"
1082,Midtjylland,740,Silkeborg Kommune,800456,"Ris Gde., Grønbæk"
1082,Midtjylland,740,Silkeborg Kommune,800457,"Roe By, Grønbæk"
1082,Midtjylland,740,Silkeborg Kommune,800551,"Astrup By, Hinge"
1082,Midtjylland,740,Silkeborg Kommune,800552,"Frausing By, Hinge"
1082,Midtjylland,740,Silkeborg Kommune,800553,"Havehushave, Hinge"
1082,Midtjylland,740,Silkeborg Kommune,800554,"Hinge By, Hinge"
1082,Midtjylland,740,Silkeborg Kommune,800751,"Almtoft By, Hørup"
1082,Midtjylland,740,Silkeborg Kommune,800752,"Dalsgård, Hørup"
1082,Midtjylland,740,Silkeborg Kommune,800753,"Hørup By, Hørup"
1082,Midtjylland,740,Silkeborg Kommune,800754,"Kjellerup By, Hørup"
1082,Midtjylland,740,Silkeborg Kommune,800951,"Bukkrog, Levring"
1082,Midtjylland,740,Silkeborg Kommune,800952,"Døssing By, Levring"
1082,Midtjylland,740,Silkeborg Kommune,800953,"Hindbjerg By, Levring"
1082,Midtjylland,740,Silkeborg Kommune,800954,"Levring By, Levring"
1082,Midtjylland,740,Silkeborg Kommune,800955,"Midstrup By, Levring"
1082,Midtjylland,740,Silkeborg Kommune,800956,"Palstrup Hgd., Levring"
1082,Midtjylland,740,Silkeborg Kommune,801151,"Aunsbjerg Hgd., Sjørslev"
1082,Midtjylland,740,Silkeborg Kommune,801152,"Brødløsgård, Sjørslev"
1082,Midtjylland,740,Silkeborg Kommune,801153,"Demstrup By, Sjørslev"
1082,Midtjylland,740,Silkeborg Kommune,801154,"Mellem Vandet, Sjørslev"
1082,Midtjylland,740,Silkeborg Kommune,801155,"Sjørslev By, Sjørslev"
1082,Midtjylland,740,Silkeborg Kommune,801156,"V. Vandet, Sjørslev"
1082,Midtjylland,740,Silkeborg Kommune,801157,"Ø. Vandet, Sjørslev"
1082,Midtjylland,740,Silkeborg Kommune,801251,"Bækgård, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801252,"Grågårde, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801253,"Gråmose, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801254,"Kompedal, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801255,"Kærsholm, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801256,"Nr. Knudstrup By, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801257,"Oddermark, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801258,"Ravnholt, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801259,"Sangildgård, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801260,"Skræ By, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801261,"Stenrøgel, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801262,"Gråskov, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801263,"Impgårde, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801264,"Sdr. Knudstrup, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801265,"Thorning By, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801266,"Ungstrup By, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801267,"Vattrup By, Thorning"
1082,Midtjylland,740,Silkeborg Kommune,801351,"Elkær By, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801352,"Fruerlund, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801353,"Fuglemose, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801354,"Hauge By, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801355,"Hedehuse, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801356,"Hønholt, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801357,"Lysdalgårde, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801358,"Mausing By, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801359,"Mausing Mølle, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801360,"Pederstrup By, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801361,"Revl, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801362,"Skovhus, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801363,"Vinderslev By, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801364,"Ny Vinderslevgård, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801365,"Voer, Vinderslev"
1082,Midtjylland,740,Silkeborg Kommune,801451,"Kongemose, Vium"
1082,Midtjylland,740,Silkeborg Kommune,801452,"Marsvinslund Hgd., Vium"
1082,Midtjylland,740,Silkeborg Kommune,801453,"Neder Hvam, Vium"
1082,Midtjylland,740,Silkeborg Kommune,801454,"Nipgård, Vium"
1082,Midtjylland,740,Silkeborg Kommune,801455,"Over Hvam, Vium"
1082,Midtjylland,740,Silkeborg Kommune,801456,"Stendalgård, Vium"
1082,Midtjylland,740,Silkeborg Kommune,801457,"Vium By, Vium"
1082,Midtjylland,740,Silkeborg Kommune,810151,"Balle By, Balle"
1082,Midtjylland,740,Silkeborg Kommune,810152,"Hvinningdal By, Balle"
1082,Midtjylland,740,Silkeborg Kommune,810153,"Kærsgård, Balle"
1082,Midtjylland,740,Silkeborg Kommune,810154,"Overgårde, Balle"
1082,Midtjylland,740,Silkeborg Kommune,810155,"V. Bording, Balle"
1082,Midtjylland,740,Silkeborg Kommune,810156,"V. Kejlstrup, Balle"
1082,Midtjylland,740,Silkeborg Kommune,810157,"Ø. Bording By, Balle"
1082,Midtjylland,740,Silkeborg Kommune,810351,"Elling, Funder"
1082,Midtjylland,740,Silkeborg Kommune,810352,"Funder By, Funder"
1082,Midtjylland,740,Silkeborg Kommune,810353,"Funder Kirkeby By, Funder"
1082,Midtjylland,740,Silkeborg Kommune,810354,"Pårup By, Funder"
1082,Midtjylland,740,Silkeborg Kommune,810355,"Sejlgård Hgd., Funder"
1082,Midtjylland,740,Silkeborg Kommune,810356,"Tollund, Funder"
1082,Midtjylland,740,Silkeborg Kommune,810451,"Gødvad By, Gødvad"
1082,Midtjylland,740,Silkeborg Kommune,810452,"Nørreskov, Gødvad"
1082,Midtjylland,740,Silkeborg Kommune,810453,"Resendal By, Gødvad"
1082,Midtjylland,740,Silkeborg Kommune,810454,"Ø. Kejlstrup, Gødvad"
1082,Midtjylland,740,Silkeborg Kommune,810551,"Bollund Sø, Kragelund"
1082,Midtjylland,740,Silkeborg Kommune,810552,"Frederiksdal, Kragelund"
1082,Midtjylland,740,Silkeborg Kommune,810553,"Ll. Klosterlund, Kragelund"
1082,Midtjylland,740,Silkeborg Kommune,810554,"Kragelund By, Kragelund"
1082,Midtjylland,740,Silkeborg Kommune,810555,"Refshale By, Kragelund"
1082,Midtjylland,740,Silkeborg Kommune,810556,"Stenholt By, Kragelund"
1082,Midtjylland,740,Silkeborg Kommune,810557,"Christianshøj, Kragelund"
1082,Midtjylland,740,Silkeborg Kommune,810651,"Lemming By, Lemming"
1082,Midtjylland,740,Silkeborg Kommune,810652,"Nisset By, Lemming"
1082,Midtjylland,740,Silkeborg Kommune,810751,"Ebstrup By, Sejling"
1082,Midtjylland,740,Silkeborg Kommune,810752,"Sejling By, Sejling"
1082,Midtjylland,740,Silkeborg Kommune,810851,"Holmgårde, Serup"
1082,Midtjylland,740,Silkeborg Kommune,810852,"Høgdal, Serup"
1082,Midtjylland,740,Silkeborg Kommune,810853,"Resdal By, Serup"
1082,Midtjylland,740,Silkeborg Kommune,810854,"Serup By, Serup"
1082,Midtjylland,740,Silkeborg Kommune,810855,"Tandskov, Serup"
1082,Midtjylland,740,Silkeborg Kommune,810951,"Sinding By, Sinding"
1082,Midtjylland,740,Silkeborg Kommune,811051,"Allinggård Hgd., Svostrup"
1082,Midtjylland,740,Silkeborg Kommune,811052,"Borup By, Svostrup"
1082,Midtjylland,740,Silkeborg Kommune,811053,"Dalsgårde, Svostrup"
1082,Midtjylland,740,Silkeborg Kommune,811054,"Grauballe By, Svostrup"
1082,Midtjylland,740,Silkeborg Kommune,811055,"Nebel, Svostrup"
1082,Midtjylland,740,Silkeborg Kommune,811056,"Svostrup By, Svostrup"
1082,Midtjylland,740,Silkeborg Kommune,1050151,"Løve By, Bryrup"
1082,Midtjylland,740,Silkeborg Kommune,1050152,"Sejt Gde., Bryrup"
1082,Midtjylland,740,Silkeborg Kommune,1050153,"Velling By, Bryrup"
1082,Midtjylland,740,Silkeborg Kommune,1051051,"Langballe Gde., Vinding"
1082,Midtjylland,740,Silkeborg Kommune,1051052,"Vinding By, Vinding"
1082,Midtjylland,740,Silkeborg Kommune,1051053,"Vinding Bys Skov, Vinding"
1082,Midtjylland,740,Silkeborg Kommune,1060251,"Dallerup By, Dallerup"
1082,Midtjylland,740,Silkeborg Kommune,1060252,"Sorring By, Dallerup"
1082,Midtjylland,740,Silkeborg Kommune,1060253,"Tovstrup By, Dallerup"
1082,Midtjylland,740,Silkeborg Kommune,1060254,"Volstrup Mark, Dallerup"
1082,Midtjylland,740,Silkeborg Kommune,1060351,"Gjern By, Gjern"
1082,Midtjylland,740,Silkeborg Kommune,1060352,"Ellerup By, Gjern"
1082,Midtjylland,740,Silkeborg Kommune,1060353,"Nårup By, Gjern"
1082,Midtjylland,740,Silkeborg Kommune,1060354,"Søbyvad, Gjern"
1082,Midtjylland,740,Silkeborg Kommune,1060651,"Bjarup Mark, Linå"
1082,Midtjylland,740,Silkeborg Kommune,1060652,"Hårup By, Linå"
1082,Midtjylland,740,Silkeborg Kommune,1060653,"Kærsmølle, Linå"
1082,Midtjylland,740,Silkeborg Kommune,1060654,"Laven By, Linå"
1082,Midtjylland,740,Silkeborg Kommune,1060655,"Linå By, Linå"
1082,Midtjylland,740,Silkeborg Kommune,1060656,"Mollerup By, Linå"
1082,Midtjylland,740,Silkeborg Kommune,1060657,"Skellerup By, Linå"
1082,Midtjylland,740,Silkeborg Kommune,1060658,"Skellerup Nygårde, Linå"
1082,Midtjylland,740,Silkeborg Kommune,1060851,"Grølsted By, Skorup"
1082,Midtjylland,740,Silkeborg Kommune,1060852,"Skorup By, Skorup"
1082,Midtjylland,740,Silkeborg Kommune,1060951,"Dalby By, Skannerup"
1082,Midtjylland,740,Silkeborg Kommune,1060952,"Holmstol By, Skannerup"
1082,Midtjylland,740,Silkeborg Kommune,1060953,"Skannerup By, Skannerup"
1082,Midtjylland,740,Silkeborg Kommune,1061351,"Dalby By, Tvilum"
1082,Midtjylland,740,Silkeborg Kommune,1061352,"Fårvang By, Tvilum"
1082,Midtjylland,740,Silkeborg Kommune,1061353,"Gjern By, Tvilum"
1082,Midtjylland,740,Silkeborg Kommune,1061354,"Horn By, Tvilum"
1082,Midtjylland,740,Silkeborg Kommune,1061355,"Ladegårds Enge, Tvilum"
1082,Midtjylland,740,Silkeborg Kommune,1061356,"Truust By, Tvilum"
1082,Midtjylland,740,Silkeborg Kommune,1061357,"Tvilum Hgd., Tvilum"
1082,Midtjylland,740,Silkeborg Kommune,1061551,"Sminge By, Voel"
1082,Midtjylland,740,Silkeborg Kommune,1061552,"Voel By, Voel"
1082,Midtjylland,740,Silkeborg Kommune,1090751,"Asklev By, Them"
1082,Midtjylland,740,Silkeborg Kommune,1090752,"Brande, Them"
1082,Midtjylland,740,Silkeborg Kommune,1090753,"Bødskov Gde., Them"
1082,Midtjylland,740,Silkeborg Kommune,1090754,"Engetved By, Them"
1082,Midtjylland,740,Silkeborg Kommune,1090755,"Fogstrup By, Them"
1082,Midtjylland,740,Silkeborg Kommune,1090756,"Gjessø By, Them"
1082,Midtjylland,740,Silkeborg Kommune,1090757,"Hedegård, Them"
1082,Midtjylland,740,Silkeborg Kommune,1090758,"Hjortsballe By, Them"
1082,Midtjylland,740,Silkeborg Kommune,1090759,"Lindegårde, Them"
1082,Midtjylland,740,Silkeborg Kommune,1090760,"Lovdal Gde., Them"
